	er-cv	name	indicator	leukocyty	weight	ssn	relationship	etytr	smoker	erytrocyty	trombocyty	hemoglobin	ast	alp	alt	hematokrit	hbver
8413	33.74460	Mrs. Amy Chapman MD	0.00000	6.78365	71.62105	667-76-0976	divoced	6.62085	no	6.88429	7.21717	4.73828	51.14986	50.41720	12.18407	7.97318	7.99417
8414	74.51850	John Oconnor	0.00000	6.71420	96.41269	175-97-5649	divoced	5.60314	no	6.10895	5.32150	4.96699	61.45320	61.33294	6.96555	7.98527	8.03118
8415	44.77495	Christopher Richard	0.00000	5.74232	99.57465	460-61-4111	widowed	4.23476	no	6.63308	6.53855	3.77226	37.19884	22.85243	10.23146	10.47923	5.87025
8416	68.30896	Jacqueline Pearson	1.00000	7.22328	123.04162	835-52-3804	divoced	5.73560	no	7.33570	7.67844	3.25662	50.95092	13.93549	14.32292	4.34239	5.91816
8417	36.02316	Alfred Flynn	1.00000	5.86174	60.49718	149-06-3260	nop	6.83692	Y	4.85806	6.52362	6.73155	43.33455	91.02477	9.33590	7.06421	6.72510
8418	36.86657	Maxwell Cook	0.00000	6.48738	54.72789	168-64-9475	married	6.47011	Y	4.53216	6.57366	5.30317	65.37846	74.40223	9.94304	8.15927	8.03567
8419	89.34577	Eric Lozano	0.00000	8.12970	33.88908	531-75-0269	married	6.33427	Y	5.91966	7.26181	4.96584	23.35386	66.33111	11.89009	6.65350	7.71040
8420	53.07575	Jason Shields	1.00000	5.13603	-6.70320	345-76-2089	single	7.34171	no	5.19096	5.56132	1.90419	48.95305	31.64849	9.95605	6.26986	2.33094
8421	33.37026	Caroline Ross	1.00000	4.73973	49.68256	257-96-7811	married	5.89302	yes	6.17419	5.41052	4.48744	51.21962	40.87597	11.15691	7.74152	6.51559
8422	28.60957	Terri Figueroa	1.00000	8.87608	57.34607	887-76-8306	nop	6.39193	no	4.86750	4.46306	6.43125	46.24426	87.19541	5.54902	5.56206	9.24389
8423	41.00596	Jeanette Yang	1.00000	6.95877	29.00038	867-05-2236	divoced	6.26124	Y	6.84703	5.73200	4.57198	61.99019	41.95527	9.09346	4.80283	6.96101
8424	36.38337	Teresa Kent	0.00000	6.30982	50.46920	510-84-1121	divoced	5.36862	no	6.90811	4.15578	6.25156	65.21678	92.81506	12.21349	8.09692	6.64021
8425	32.64457	Michele Smith	1.00000	7.67864	25.53239	560-94-2202	single	4.76425	no	6.01461	8.73570	4.06015	48.81456	27.34134	5.72059	3.06867	7.78092
8426	49.42878	Shelley Mendoza	1.00000	8.91087	117.81185	793-45-6255	divoced	5.36769	no	7.12555	7.50546	3.90541	23.74170	14.40566	13.53141	5.53385	7.37087
8427	55.61001	Kathy Yu	1.00000	7.48394	116.97297	269-98-5821	nop	7.20453	Y	6.20862	5.98050	3.15678	40.97590	8.31090	7.66836	2.88579	7.62587
8428	49.43388	Madison Turner	0.00000	8.29019	66.56580	129-08-7990	single	5.15209	no	6.42051	6.32712	8.36748	38.54304	30.43254	11.27651	6.85451	8.16759
8429	71.69259	Betty White	1.00000	8.42362	56.27376	480-18-6351	married	5.14014	no	4.33655	5.46747	10.58177	55.96547	38.28124	8.53472	5.76980	7.89252
8430	37.41726	Jonathan Dean	1.00000	5.30262	54.32638	232-47-5835	married	7.10506	no	6.59749	5.90627	3.31273	34.47168	8.29224	12.18693	8.63200	7.20113
8431	39.00334	Sheri Bond	1.00000	5.33347	92.40688	890-04-6157	married	5.73523	Y	5.64133	6.42814	5.07594	67.98251	65.50085	4.68467	8.39612	7.83363
8432	73.24504	Megan Mcconnell	0.00000	7.80660	44.96911	030-92-6611	single	6.65373	no	7.49405	5.01453	5.57337	73.88319	78.47786	14.54612	7.40247	8.13860
8433	49.43331	Casey Acevedo	1.00000	8.10915	74.55651	730-72-3948	single	5.16359	no	7.21701	5.10019	4.27341	63.84632	36.02525	13.77652	3.28763	8.15285
8434	44.23207	Hannah Harris	0.00000	6.68880	65.49090	875-91-5664	married	5.72648	no	6.02478	6.42087	5.51317	50.09000	74.39598	7.19449	8.09742	7.13487
8435	43.95723	Kaitlin Alexander	0.00000	9.23950	48.07443	091-56-6485	single	6.33822	yes	4.83671	5.73517	9.64072	57.22992	10.39777	8.25206	7.29142	8.46019
8436	30.00821	Raymond Collins	0.00000	8.19837	62.20028	396-67-6996	married	6.73597	N	5.23194	7.06763	3.27903	41.07325	6.95971	5.94606	6.85768	7.61500
8437	41.32781	Brenda Villanueva	1.00000	4.73423	71.16283	766-19-6235	nop	5.13491	no	6.21595	6.86748	7.38136	44.81074	65.30297	9.48325	7.06156	10.06021
8438	48.02915	Kristi Zimmerman	0.00000	7.91639	-5.79950	142-11-6613	divoced	6.28888	no	7.37638	6.12852	7.83335	29.55476	51.14689	15.99093	7.06168	7.78921
8439	47.66972	Joseph Wilson	1.00000	5.46016	70.28162	453-61-2337	nop	7.75146	no	5.91522	8.14548	4.90650	73.89113	55.10001	9.12853	6.23786	6.46869
8440	67.67535	Denise Robertson	1.00000	5.04913	95.81252	111-24-0111	single	6.31190	no	6.58303	6.41895	4.43725	35.62493	40.00071	13.64320	7.37662	6.63514
8441	56.60314	Julia Mcbride	1.00000	7.76044	58.26615	714-51-1226	separated	5.64254	no	6.57027	4.34124	6.89833	36.71963	85.28813	11.34309	4.68088	9.48056
8442	81.66141	Ellen Garza	1.00000	9.12087	102.56354	517-12-7894	married	5.92615	no	6.30587	8.45256	4.90796	46.24230	55.73583	6.60717	6.08727	8.11185
8443	40.63584	Michael Rivera	0.00000	7.98343	96.57565	540-65-7592	single	6.39512	Y	5.73774	6.36195	3.91266	50.08220	25.72561	10.58702	6.85845	8.23588
8444	40.79120	Lisa Young	1.00000	4.54819	119.37558	485-44-5959	divoced	7.57118	Y	6.35202	6.51842	5.16477	49.26988	63.72007	13.02577	9.08012	6.61255
8445	49.22109	Jennifer Chambers	1.00000	4.88982	62.63980	063-57-0413	married	5.38744	yes	8.16307	6.53842	6.27033	65.79372	88.60118	22.45811	6.17272	7.90604
8446	45.42993	Ashley Bond	1.00000	7.03414	51.08077	727-12-3660	married	6.88278	no	6.72731	5.13841	6.32507	74.18567	92.98949	11.06090	7.47095	6.73333
8447	71.58616	Jared Weaver	0.00000	7.84871	61.99293	269-81-0114	nop	5.23661	Y	5.27967	5.86384	6.71164	26.68628	87.21635	8.45016	7.02759	7.98313
8448	20.81172	Renee Jennings	0.00000	6.87119	59.03844	349-77-8874	single	6.92023	no	7.26759	4.06986	7.71009	48.39852	55.49988	11.81054	8.09554	6.57587
8449	42.84287	Mark Hooper	1.00000	7.57565	93.62824	691-66-4500	widowed	7.09194	no	7.89003	6.12459	3.96365	68.90162	23.37354	22.41725	2.74510	8.05858
8450	55.85799	Ashley Meyer	1.00000	5.77329	43.38231	570-73-3700	separated	6.39842	Y	4.70806	5.44335	5.02169	35.69463	56.04627	10.92903	4.96696	8.46202
8451	37.53612	Jim Day	1.00000	7.39131	64.60047	696-30-0842	widowed	6.08636	no	7.38772	7.05202	4.40801	72.11599	34.28488	11.55959	6.13678	6.50181
8452	31.69068	Samantha Watson	1.00000	9.19819	69.87287	273-06-0109	separated	7.00153	no	7.60661	6.43804	4.16529	32.35485	28.90033	18.21484	3.21912	8.84391
8453	63.04686	Brian Hernandez	0.00000	5.89704	85.95653	851-65-3564	divoced	7.64495	no	6.54137	6.49953	6.02468	41.41789	84.28674	8.26647	8.84243	6.84702
8454	51.86855	Stephanie Estrada	0.00000	6.37878	37.77939	601-43-5752	single	6.69092	Y	4.50297	6.78502	4.89993	49.13569	58.68705	9.83403	8.15021	9.03914
8455	51.81416	Pamela Ellis	1.00000	4.79340	31.75521	570-24-7013	divoced	6.09097	N	5.19647	6.00841	7.02748	65.96368	77.21396	8.16104	6.71341	8.97426
8456	48.97929	Matthew Dougherty	1.00000	8.35306	136.21008	614-18-8227	married	4.89203	no	6.47520	6.10126	5.87109	47.79928	88.84987	9.80963	4.85425	8.65811
8457	35.41379	Drew Mccarthy	1.00000	4.90564	110.41243	759-55-9739	single	7.71296	no	7.32831	5.29945	5.05615	52.05305	64.56306	16.22516	8.72072	10.20433
8458	58.51534	Stephanie Peterson	0.00000	7.38919	42.43521	203-07-1453	married	7.71387	no	4.54295	6.97489	7.01953	49.53308	78.97066	8.00461	6.99967	8.07824
8459	44.62370	Lisa Long	0.00000	8.58224	108.04048	486-32-9207	divoced	5.98208	Y	6.66534	6.62222	5.90940	55.17934	96.48224	10.08830	7.55727	7.54334
8460	50.20397	Bryan Walters	0.00000	6.90593	69.96923	880-12-3929	widowed	7.07396	Y	6.65435	6.89507	5.41695	61.58829	70.86481	9.46273	8.52749	6.91487
8461	67.16443	Debra King	0.00000	7.75446	7.28876	020-97-2987	married	4.64976	yes	5.18047	6.98387	6.27594	61.09307	88.93140	8.27505	9.03997	7.71947
8462	35.75841	Rhonda Skinner	0.00000	10.29346	142.90351	364-55-2102	single	6.07549	Y	6.67299	7.06364		40.13425	15.40179	12.39393	8.85307	9.18560
8463	59.57340	Anna Bond	0.00000	6.82775	84.16192	696-87-2077	separated	5.95515	yes	6.45263	5.98814	9.52236	50.67246	14.33084	9.49320	6.75546	6.50697
8464	42.91348	Tina Baker	0.00000	8.07607	118.81603	170-41-8076	single	5.27214	no	4.45425	7.23489	6.72826	40.63123	89.33142	6.97556	7.74377	8.37393
8465	30.99165	Kimberly Chen	0.00000	6.93924	85.23938	011-10-9869	nop	6.66385	yes	6.73640	5.90797	7.08460	40.91722	80.33648	12.57196	7.41261	6.73159
8466	33.92143	William Martin	1.00000	4.59081	59.16736	728-02-4026	divoced	7.08069	Y	6.87239	4.81636	4.35022	51.00912	35.61592	8.16728	5.80330	6.90116
8467	45.08473	Molly Calderon	0.00000	7.48290	9.91438	399-50-0284	nop	6.18505	yes	8.32268	7.10717	4.04333	48.27304	29.06533	27.14887	7.51746	7.20617
8468	51.47248	Christopher Morrow	0.00000	5.20116	74.58386	702-62-2576	married	5.23820	yes	6.06662	5.20073	5.80738	35.66580	91.28508	6.59554	7.31034	5.37223
8469	27.66537	Robin Lewis	0.00000	9.48456	67.56418	095-78-5349	married	6.97879	Y	6.13840	5.77847	4.70768	79.84037	48.15186	9.57282	5.67184	5.98083
8470	53.91935	Max Donovan	1.00000	6.87447	124.55854	384-95-6476	married	5.19954	no	3.87446	6.06738	4.49809	40.72256	46.77303	8.03641	5.15011	6.17053
8471	46.59391	Gary Stone	1.00000	5.24893	96.11562	103-16-8759	separated	5.21491	yes	6.96051	7.42685	5.07366	42.18099	63.68516	10.19462	5.85844	7.28342
8472	33.67938	Charles Rodriguez	1.00000	5.66349	14.23655	721-29-1490	single	6.54542	yes	5.63726	7.20657	1.57961	51.40933	48.63411	9.53097	7.87316	4.08618
8473	33.37192	Donald Woods	0.00000	6.23238	95.91396	308-75-0044	divoced	6.57130	no	5.86599	5.26982	2.60257	42.61079	12.72669	12.72654	8.71790	8.58934
8474	42.85235	Daniel Martinez	1.00000	5.28347	93.61904	650-82-9079	divoced	5.83136	no	7.46667	4.88624	2.95514	46.34089	16.34331	15.50181	6.80247	5.91414
8475	53.34680	Felicia Lewis	1.00000	5.29831	51.24852	568-55-8609	single	6.05758	no	7.12608	5.25765	3.78510	36.47567	22.55132	12.46826	8.18302	5.65454
8476	59.65117	Ann Barrera	1.00000	5.05969	108.44051	193-94-2743	married	4.52037	N	5.40277	5.26425	2.78476	38.52108	23.42677	8.34427	8.31891	5.23314
8477	27.63593	Dale Harmon	1.00000	4.51199	50.67241	592-78-0488	married	6.26534	no	4.64117	6.55834	6.45193	60.64697	88.66053	0.94563	7.72246	9.04831
8478	38.95991	Troy Harding	1.00000	8.09178	127.76164	640-96-7704	separated	7.50694	no	8.77560	4.50913	5.65464	63.69959	87.20854	39.79433	5.83148	7.84046
8479	44.35126	Victoria Cox	0.00000	8.47252	39.78653	409-02-4429	separated	6.92130	no	6.32889	5.39290	4.46108	52.45263	40.02830	11.59521	6.25408	8.63002
8480	27.99102	Michael Mendoza	1.00000	4.66247	89.84935	102-62-9232	single	5.72572	Y	5.94716	6.03322	3.22027	37.38583	6.99757	7.98072	8.29575	4.46225
8481	63.28828	Brent Li	1.00000	6.20720	82.08720	252-49-1448	divoced	4.76757	no	7.50015	5.45830	5.08837	72.12618	60.57317	15.79718	3.43979	7.38301
8482	31.59348	Rebecca Gray	1.00000	4.68244	105.03977	681-98-4568	divoced	6.09198	yes	6.44272	4.68930	6.29537	53.82713	83.63330	3.88470	7.30874	8.89021
8483	41.09137	John James	1.00000	4.66173	19.59204	432-41-2348	nop	6.72089	Y	6.60919	6.25864	4.74209	58.20023	55.03476	10.77866	8.35219	6.28395
8484	43.19785	Brandon Holland	0.00000	8.20166	105.00239	673-45-1765	divoced	6.45711	Y	6.95925	5.60996	6.74135	31.36461	80.70861	11.70795	7.57785	8.35932
8485	48.64814	Thomas Hayes	1.00000	5.14076	25.11865	289-73-5169	single	6.08595	no	5.63735	8.40777	4.31591	58.39875	37.46467	10.27234	5.77559	4.71136
8486	38.54820	Vanessa Marshall	1.00000	9.62037	114.08568	042-23-4585	married	5.74465	no	4.95539	7.70836	3.62634	55.32497	14.36211	1.30104	4.82952	7.97336
8487	79.17807	Mr. Luke Johnson DDS	1.00000	5.43646	13.93343	518-91-2640	nop	3.85939	yes	6.40159	6.34652	4.41978	50.38377	39.80136	6.60497	8.57508	8.44537
8488	18.58532	Stephanie Davis	0.00000	6.02423	121.63345	711-51-3040	married	7.82619	no	5.33329	6.07216	5.83123	47.18024	84.24561	6.89083	8.88464	6.09642
8489	53.09007	Kristina Frank	1.00000	7.59732	58.69578	803-07-9258	married	6.61809	yes	6.08941	6.34098	5.31657	26.66895	78.59369	13.41693	3.89353	8.71505
8490	38.58108	Victoria Castro	1.00000	4.51129	65.66408	321-50-8314	married	5.48340	Y	5.08785	5.16891	5.16530	50.03436	71.21856	8.64065	7.00561	7.45299
8491	64.94756	Michael Cortez	0.00000	9.14214	88.60940	842-45-2704	divoced	6.12827	yes	5.62344	6.22838	8.42855	61.60954	31.15848	9.82149	7.38434	8.72418
8492	17.98159	Jessica Conner	0.00000	5.85762	83.13078	385-54-0205	widowed	6.78303	yes	5.00742	6.42259	6.47471	45.86071	89.53788	10.48026	5.14330	7.29246
8493	64.59555	Tracy Spencer	1.00000	6.56994	42.21451	703-34-8125	divoced	4.94651	Y	5.87872	7.13077	6.21594	64.97181	86.54475	13.62844	7.23181	6.33510
8494	50.62754	Margaret Garcia	1.00000	4.76216	120.70959	115-58-1243	single	7.26224	no	8.88070	7.65077	5.66164	48.58148	81.13577	45.36165	6.46510	8.02126
8495	36.36396	Daniel Ruiz	0.00000	8.87747	65.93679	795-44-0913	married	4.73055	Y	7.54321	7.08275	4.36216	31.69800	34.56207	17.56032	6.11695	7.17228
8496	44.22850	Anthony Duncan	0.00000	5.63414	40.19644	194-87-8067	divoced	6.80531	yes		6.70863	3.01281	34.08192	9.40311	9.35634	8.04144	7.66716
8497	30.64647	Sergio Baker	0.00000	8.22760	56.63279	089-41-6018	single	6.94017	no	6.35782	6.18124	8.25500	27.04351	36.12727	8.84644	8.54876	8.05317
8498	35.62223	Alyssa Myers	1.00000	4.73733	-0.26915	230-50-8183	married	7.03879	no	7.80325	8.03836	4.82678	45.24022	51.22947	18.33608	9.02070	7.89364
8499	86.38836	Tyler Cummings	1.00000	7.93633	64.64677	764-27-8533	married	5.47367	yes	5.98905	5.66161	4.75456	53.09434	52.88338	6.04512	5.34316	7.42924
8500	52.98848	Danielle Pham	1.00000	8.79522	68.58647	838-85-6038	married	4.79812	yes	7.98183	4.32972	5.03828	32.21601	66.93357	21.12838	5.42709	8.27203
8501	56.85004	Phillip Harris	1.00000	6.59988	106.99008	831-81-0003	single	5.51705	Y	7.64425	6.84357	4.49205	30.79303	43.08807	18.51691	3.84690	7.07005
8502	77.36701	Shannon Harris	0.00000	8.12012	17.34039	303-83-7069	married	6.26842	no	5.94574	7.06240	4.34313	67.70196	28.64862	5.86150	7.10681	8.90919
8503	58.87026	Yvonne Castro	1.00000	5.04430	94.04959	720-25-1063	single	7.72409	no	7.25780	5.93186	3.78371	75.21359	19.86865	13.93336	5.11164	5.34440
8504	67.62403	Jacqueline Brooks	0.00000	7.72690	76.60776	049-91-5715	nop	6.46308	Y	6.42857	6.46989	7.62894	46.55057	58.58911	9.71655	7.00095	7.71645
8505	49.77879	Margaret Burns	1.00000	5.01504	56.37905	609-30-5790	widowed	6.37390	no	8.31689	4.22459	5.52782	54.61645	76.64667	30.19894	5.47102	8.49191
8506	41.42092	Jennifer Clarke	1.00000	5.06481	78.99179	559-04-4127	single	6.69501	no	7.35900	7.16264	4.22954	46.45920	39.26401	15.65713	8.55659	8.04982
8507	71.31294	Trevor Donovan	1.00000	5.07577	121.52535	226-44-8987	widowed	6.71205	Y	5.75095	4.91247	4.17688	67.63753	30.41848	9.40105	6.12838	7.26877
8508	36.50676	Sharon Turner	0.00000	7.90477	64.27216	546-14-9043	divoced	6.46129	no	6.41044	7.22637	7.87850	21.70924	44.30485	5.47200	7.42233	8.10124
8509	69.07674	Caitlyn Perez	0.00000	6.94041	106.49999	791-28-3547	married	7.28245	no	4.78116	8.00731	8.25964	57.63655	30.02249	9.98957	8.16936	6.54406
8510	40.44809	Gavin Smith	1.00000	6.97227	87.16556	322-43-0808	divoced	6.94752	no	6.21691	6.57805	3.70404	51.02464	26.52407	11.31619	4.05779	6.67277
8511	29.40345	Tommy Mullen	1.00000	5.02675	120.68197	639-64-3718	married	7.20941	Y	8.35938	7.10274	4.69358	28.60131	50.99699	30.27834	9.14860	7.20329
8512	42.56083	Brian Mahoney	1.00000	5.82193	47.95604	324-77-1899	separated	6.82221	Y	7.55440	7.19652	5.10520	25.61602	65.86620	17.92001	3.87040	7.20164
8513	35.02070	Caleb Gonzalez	1.00000	9.10787	73.24316	599-84-8427	divoced	5.56292	no	5.89319	5.44432	5.77784	53.55180	88.26013	9.00370	7.43146	7.90959
8514	46.52251	Charles Fitzpatrick	0.00000	5.95351	97.98384	877-93-6566	nop	5.74165	no	6.63278	5.58120	4.70577	45.36886	44.31842	10.85555	7.64573	6.41694
8515	56.25140	Kevin Taylor	1.00000	3.56879	87.16866	897-84-1536	married	5.34651	yes	7.45302	4.17931	4.32484	59.92582	38.50815	15.32756	3.75819	4.73663
8516	17.53103	Elizabeth Wood	1.00000	4.86146	135.91976	873-90-6740	married	5.65352	no	5.87792	4.72810	5.33823	56.71225	73.94277	8.35892	6.85220	6.99296
8517	6.98028	Scott Taylor	1.00000	6.50996	69.66647	740-89-2088	nop	6.24467	Y	5.90784	3.36567	4.96004	69.89279	64.41031	10.89431	4.39321	7.42129
8518	58.35977	Brittany Herrera	1.00000	4.94496	82.56399	178-99-1678	married	5.88222	no	5.84946	4.84624	4.97841	57.16801	57.13673	8.85913	7.76472	6.94898
8519	41.39800	Donald Flores	1.00000	8.77365	41.41799	516-71-0930	separated	5.80124	yes	4.97635	5.02846	4.17343	47.76962	30.73013	9.25938	5.42443	7.42390
8520	55.80223	Paula Robinson	1.00000	6.13195	54.93524	068-67-0809	divoced	6.34579	no	4.25239	5.31093	5.04197	35.91201	60.43676	7.31982	6.91988	5.51148
8521	51.78732	Sylvia Brown	1.00000	6.19987	73.42747	427-99-5515	divoced	4.65766	yes	7.10455	7.14952	4.94268	17.28283	43.49418	14.19719	4.20323	7.24347
8522	69.17402	Maria Smith	1.00000	5.18248	104.94751	797-65-6672	widowed	7.49774	Y	5.84259	6.16722	2.98646	49.74468	12.65374	11.29547	4.52496	5.27154
8523	53.27003	Jacqueline Lewis	1.00000	4.88167	22.18183	637-97-0576	single	4.69964	no	6.81331	5.59375	4.20103	62.68219	33.99049	10.73730	7.25643	6.64542
8524	50.58888	Jennifer Kemp	1.00000	4.44223	84.40917	374-73-7621	married	4.96029	no	6.38297	5.63971	7.33750	77.75459	69.14718	6.75299	9.67261	9.69822
8525	38.81965	Jessica Thompson	0.00000	8.15751	17.56119	727-14-2040	married	4.92037	no	4.70119	7.15013	8.69592	64.23578	28.91274	11.79190	5.91046	8.18036
8526	58.33708	Melvin Reed	0.00000	8.34156	86.41800	680-20-0237	nop	6.38685	no	4.56926	5.28578	3.50707	40.59627	11.71101	7.67526	6.73708	7.35376
8527	45.81089	Kristine Lee	1.00000	7.30435	96.42226	013-62-3551	divoced	4.43706	no	5.16515	8.21788	6.29861	61.62179	88.93556	7.51129	8.35160	6.77580
8528	61.64719	Pamela Brandt	0.00000	8.27102	26.00494	041-64-4472	married	4.98517	no	6.31959	4.62635	6.89896	76.26974	88.44039	9.80178	8.74146	8.51709
8529	34.38559	Sandra Perez	0.00000	7.66483	88.15581	324-46-8361	widowed	7.07321	no	6.57396	5.67218	6.15556	44.02188	80.84225	9.24841	7.41729	8.22682
8530	55.53403	John Buchanan	1.00000	5.42465	132.22300	415-18-3801	widowed	5.78630	no	4.52330	7.34533	6.09834	51.11365	92.30069	8.15578	5.92012	9.00915
8531	51.40926	David Donovan	0.00000	6.02291	48.53882	445-04-7379	single	7.67220	Y	5.46895	6.38850	5.66143	60.95612	81.54635	9.89468	8.64473	7.57217
8532	46.76352	Jennifer Beasley	1.00000	9.42881	51.78342	719-89-2255	divoced	6.52779	no	6.67055	5.23925	2.97618	66.85304	15.48629	15.38180	4.25496	7.81003
8533	49.66801	John Hale	0.00000	7.36012	125.37381	071-11-4591	divoced	5.93686	Y	6.87106	5.65288	6.13918	60.58909	91.96998	10.08452	7.27791	7.84169
8534	41.28518	Jean Mayo	1.00000	8.32975	156.41174	665-49-5915	nop	6.10130	Y	6.55641	4.86609	5.26030	33.11987	68.04404	10.35182	6.98958	7.60191
8535	47.35291	Gary Stone	0.00000	7.35259	85.01894	103-16-8759	married	5.25274	Y	5.55814	6.83421	8.10020	38.21941	50.84205	6.80011	7.86977	7.04258
8536	48.24697	Christopher Kelly	1.00000	8.01718	127.69754	708-97-7689	divoced	5.49591	Y	6.39695	8.72404	6.91633	45.43418	74.78747	5.01087	6.98620	8.87012
8537	64.44553	Angela Ross	1.00000	5.19452	116.78835	223-43-7894	separated	5.07931	no	6.40612	7.01969	3.74065	40.41996	13.50135	13.25571	8.54055	6.14667
8538	54.49044	Karen Munoz	0.00000	8.71612	82.42397	736-38-1875	divoced	6.46156	yes	8.00812	6.80046	6.96385	51.58961	81.54620	19.94820	7.54218	8.68900
8539	58.77414	William Singleton	0.00000	7.75828	64.02367	317-61-0505	married	5.35213	yes	4.49697	4.79799	5.28438	54.04564	69.84323	6.98379	9.65637	7.54936
8540	61.52451	Bailey Gomez	0.00000	6.79831	59.30409	774-84-4760	widowed	5.04422	yes	8.20833	5.74967	6.63562	54.83192	86.11418	26.79112	7.80660	7.21876
8541	59.84816	Lindsey Turner	1.00000	8.34951	67.88677	278-97-7195	married	7.66865	no	6.15719	5.50334	5.15587	35.70264	75.80288	10.24877	5.99231	7.76891
8542	64.02843	Eric Hale	1.00000	4.72001	34.05640	805-38-3726	single	8.47281	no	7.55154	6.96787	3.97814	53.87426	22.75221	11.28437	5.76290	5.69296
8543	56.63620	William Wood	1.00000	7.96918	66.39408	183-54-2859	widowed	4.74827	no	5.60903	4.90250	4.30566	25.86918	27.46373	6.91373	4.23208	7.63812
8544	51.85114	Jessica Wright	0.00000	8.39708	22.65763	858-40-7301	married	7.30880	no	6.12521	5.13205	8.00711	49.51093	45.32345	8.66166	8.23707	8.17688
8545	36.03795	Joseph Brown	1.00000	8.75275	72.28038	145-86-4011	married		no	4.22130	4.44689	5.50597	48.57079	83.36703	11.13440	7.50650	7.33494
8546	35.96059	Terrence Frank	1.00000	7.67027	57.47478	563-61-9681	single	6.72222	yes	5.46029	5.32517	4.76825	55.45544	56.47616	9.06323	5.09184	7.69042
8547	23.03065	Donald Ross	0.00000	7.92280	85.14847	023-14-1912	married	7.10763	no	6.58625	6.08000	7.93820	59.55290	57.79273	15.67934	7.98168	7.50782
8548	55.83755	Heather Howard	1.00000	4.80907	77.35144	098-07-5027	divoced	5.76824	no	5.95138	4.88169	4.34659	34.56680	30.02354	10.59337	10.08515	7.36544
8549	59.91825	Andrea Rubio	1.00000	8.20129	68.51273	549-57-4584	single	4.09917	no	3.98305	6.05852	4.58571	49.26497	44.23360	7.39541	5.71197	7.20060
8550	43.20070	Amber Bryan	0.00000	7.72031	129.72978	797-05-6660	widowed	8.32161	yes	7.39527	5.44247	5.82689	32.71229	80.83809	10.25092	7.30401	5.64169
8551	56.93164	Denise Arnold	0.00000	6.81765	62.32030	150-65-1736	married	5.51746	yes	5.66297	6.12947	6.99883	23.60987	79.73974	4.29748	6.40172	7.22962
8552	36.36589	Lisa Hays	1.00000	9.20830	85.56809	484-87-5939	separated	5.66309	no	4.62258	4.27303	6.17432	53.33948	85.06957	10.95223	5.16134	9.32517
8553	54.36787	Jessica Davis	0.00000	5.35399	11.99327	221-76-7826	married	4.52894	no	5.51273	6.61745	4.07533	45.40261	20.44997	12.47916	6.75926	6.44804
8554	45.91531	Allen Thomas	0.00000	8.46874	137.50755	531-40-2098	single	7.51376	N	6.17328	5.48248	2.96231	35.50578	12.78510	14.57422	6.73874	6.93623
8555	61.73247	Christopher Brown	1.00000	5.14723	45.97463	873-81-8207	married	5.13183	no	5.93271	6.05610	6.77304	43.93358		10.66982	7.05388	10.30589
8556	49.14124	Jonathan Gonzalez	1.00000	5.21984	40.10604	195-40-2393	single	6.38387	Y	5.36849	5.56358	3.36092	56.83489	13.68069	5.60869	1.97513	6.09044
